count,date,end_lat,end_lon,end_time,mac,start_lat,start_lon,start_time,trip_id,distance,max_speed,least_distance_end,least_distance_start,duration,avg_speed,avg_RSSI,max_RSSI,source
2,3/1/18,47.75759067,-122.2442987,11:16:12,02:1b:55:5e:db:bc,47.75759067,-122.2442987,11:16:12,4,11.5998,0,218.386,218.386,0,0,-40,-39,wifi
1,3/1/18,47.75794583,-122.2465457,11:16:24,ba:8d:d5:df:37:fd,47.75794583,-122.2465457,11:16:24,4,0,0,391.414,391.414,0,0,-41,-41,wifi
2,3/1/18,47.7580035,-122.2469197,11:16:26,fe:f5:77:fc:e5:74,47.7580035,-122.2469197,11:16:26,4,0,0,420.176,420.176,0,0,-43,-43,wifi
2,3/1/18,47.758354,-122.2491065,11:16:41,da:a1:19:46:99:4d,47.758354,-122.2491065,11:16:41,4,0,0,588.698,588.698,0,0,-82,-81,wifi
1,3/1/18,47.758354,-122.2491065,11:16:41,c6:1c:64:f3:f7:9d,47.758354,-122.2491065,11:16:41,4,0,0,588.698,588.698,0,0,-43,-43,wifi
2,3/1/18,47.75858533,-122.2522053,11:17:02,e2:a8:12:5c:af:ba,47.75858533,-122.2522053,11:17:02,4,15.0708,0,821.15,821.15,0,0,-57,-51,wifi
4,3/1/18,47.7586425,-122.2561455,11:17:21,F8:E6:1A:17:FA:6B,47.758689,-122.2532017,11:17:06,4,393.939,15.3409,532.441,753.137,15,26.2626,0,0,bluetooth
2,3/1/18,47.7587285,-122.2538152,11:17:09,de:cc:81:b1:7e:17,47.7587285,-122.2538152,11:17:09,4,0,0,707.414,707.414,0,0,-54,-47,wifi
1,3/1/18,47.7587285,-122.2538152,11:17:09,88:b1:11:1c:2c:e9,47.7587285,-122.2538152,11:17:09,4,0,0,707.414,707.414,0,0,-79,-79,wifi
3,3/1/18,47.75869733,-122.2550697,11:17:15,06:0f:e6:f1:d2:df,47.75869733,-122.2550697,11:17:15,4,0,0,613.313,613.313,0,0,-43,-41,wifi
1,3/1/18,47.75866583,-122.2557158,11:17:18,e2:1d:e8:42:4c:0e,47.75866583,-122.2557158,11:17:18,4,16.2416,0,564.748,564.748,0,0,-63,-63,wifi
1,3/1/18,47.75863133,-122.2563585,11:17:22,4e:30:ca:e4:f3:73,47.75863133,-122.2563585,11:17:22,4,16.0188,0,516.428,516.428,0,0,-67,-67,wifi
1,3/1/18,47.758609,-122.2567853,11:17:23,a0:cb:fd:2b:cb:aa,47.758609,-122.2567853,11:17:23,4,0,0,484.341,484.341,0,0,-71,-71,wifi
1,3/1/18,47.75849617,-122.2593397,11:17:35,ba:a7:e2:c7:0e:60,47.75849617,-122.2593397,11:17:35,4,15.1427,0,292.456,292.456,0,0,-41,-41,wifi
1,3/1/18,47.7584065,-122.2613547,11:17:48,12:a2:76:ac:45:11,47.7584065,-122.2613547,11:17:48,4,8.37361,0,141.145,141.145,0,0,-41,-41,wifi
2,3/1/18,47.758414,-122.2617002,11:17:51,6e:4c:3f:da:b5:90,47.758414,-122.2617002,11:17:51,4,4.499,0,115.266,115.266,0,0,-63,-63,wifi
2,3/1/18,47.7583945,-122.261746,11:18:05,7e:37:b8:4c:75:bf,47.7583945,-122.261746,11:18:05,4,0,0,111.79,111.79,0,0,-59,-59,wifi
2,3/1/18,47.7583945,-122.261746,11:18:06,a6:30:d8:1b:00:b5,47.7583945,-122.261746,11:18:06,4,0,0,111.79,111.79,0,0,-47,-47,wifi
1,3/1/18,47.7583945,-122.261746,11:18:18,5e:62:c7:aa:03:bf,47.7583945,-122.261746,11:18:18,4,0,0,111.79,111.79,0,0,-49,-49,wifi
1,3/1/18,47.7583945,-122.261746,11:18:26,86:3d:52:4b:e4:05,47.7583945,-122.261746,11:18:26,4,1.15294,0,111.79,111.79,0,0,-49,-49,wifi
1,3/1/18,47.75832583,-122.2629695,11:18:39,6a:3c:85:43:f0:b6,47.75832583,-122.2629695,11:18:39,4,9.64686,0,21.1067,21.1067,0,0,-57,-57,wifi
1,3/1/18,47.75830567,-122.2634395,11:18:43,ba:ad:f1:3d:6b:f7,47.75830567,-122.2634395,11:18:43,4,3.89503,0,17.5585,17.5585,0,0,-61,-61,wifi
147,3/1/18,47.65328633,-122.3051972,11:48:31,a4:70:d6:6c:58:81,47.75830783,-122.2634752,11:18:49,4,18199.3,0.666921,119.937,19.8105,1782,10.2128,-44.5782,-35,wifi
1,3/1/18,47.75830783,-122.2634752,11:18:51,5a:8e:c1:c3:c0:87,47.75830783,-122.2634752,11:18:51,4,0,0,19.8105,19.8105,0,0,-69,-69,wifi
1,3/1/18,47.75830783,-122.2634752,11:18:52,d2:64:76:18:22:ef,47.75830783,-122.2634752,11:18:52,4,0,0,19.8105,19.8105,0,0,-41,-41,wifi
1,3/1/18,47.75830783,-122.2634752,11:18:58,5a:a8:b2:a1:57:b5,47.75830783,-122.2634752,11:18:58,4,0,0,19.8105,19.8105,0,0,-39,-39,wifi
1,3/1/18,47.75827817,-122.2645228,11:19:10,da:6c:00:5b:fe:39,47.75827817,-122.2645228,11:19:10,4,10.7635,0,97.1321,97.1321,0,0,-47,-47,wifi
1,3/1/18,47.75826383,-122.2648278,11:19:13,f2:94:7d:a2:47:f4,47.75826383,-122.2648278,11:19:13,4,12.0176,0,120.028,120.028,0,0,-39,-39,wifi
2,3/1/18,47.75820583,-122.2667573,11:19:23,5a:4a:cb:ed:11:49,47.75820583,-122.2667573,11:19:23,4,0,0,264.682,264.682,0,0,-61,-61,wifi
2,3/1/18,47.75818133,-122.2673272,11:19:27,ca:4e:c1:00:40:80,47.75818133,-122.2673272,11:19:27,4,14.3721,0,307.488,307.488,0,0,-52,-47,wifi
2,3/1/18,47.75818133,-122.2673272,11:19:27,da:42:b2:ae:3a:d0,47.75818133,-122.2673272,11:19:27,4,14.3721,0,307.488,307.488,0,0,-41,-41,wifi
1,3/1/18,47.7580785,-122.2683045,11:19:31,ce:20:5c:22:97:eb,47.7580785,-122.2683045,11:19:31,4,0,0,381.453,381.453,0,0,-55,-55,wifi
1,3/1/18,47.7580785,-122.2683045,11:19:31,32:7b:e3:41:9a:d4,47.7580785,-122.2683045,11:19:31,4,0,0,381.453,381.453,0,0,-45,-45,wifi
1,3/1/18,47.75791833,-122.2690525,11:19:35,c2:43:d5:30:49:9c,47.75791833,-122.2690525,11:19:35,4,0,0,439.085,439.085,0,0,-57,-57,wifi
2,3/1/18,47.75750917,-122.270178,11:19:41,62:18:f9:64:5b:46,47.75750917,-122.270178,11:19:41,4,16.9611,0,529.426,529.426,0,0,-39,-39,wifi
1,3/1/18,47.75683267,-122.2712642,11:19:47,9e:55:74:9e:0f:84,47.75683267,-122.2712642,11:19:47,4,0,0,626.091,626.091,0,0,-41,-41,wifi
1,3/1/18,47.75655783,-122.27157,11:19:49,46:ba:ba:ba:53:33,47.75655783,-122.27157,11:19:49,4,0,0,656.962,656.962,0,0,-55,-55,wifi
2,3/1/18,47.75613367,-122.2720142,11:19:53,16:ac:53:74:59:f5,47.75613367,-122.2720142,11:19:53,4,19.2358,0,704.066,704.066,0,0,-49,-43,wifi
2,3/1/18,47.75532367,-122.2729662,11:19:58,32:4d:f1:0d:70:b4,47.75532367,-122.2729662,11:19:58,4,0,0,633.982,633.982,0,0,-44,-43,wifi
1,3/1/18,47.75395967,-122.2751767,11:20:12,ce:43:f1:0e:e8:74,47.75395967,-122.2751767,11:20:12,4,14.7869,0,413.787,413.787,0,0,-43,-43,wifi
4,3/1/18,47.753416,-122.2764483,11:20:47,88:c2:55:61:18:0d,47.75355467,-122.2760558,11:20:17,4,112.507,11.6204,301.289,334.509,30,3.75022,-80,-75,wifi
2,3/1/18,47.753416,-122.2764483,11:20:32,d2:f9:30:c9:c9:03,47.753416,-122.2764483,11:20:31,4,0,0,301.289,301.289,1,0,-38,-37,wifi
1,3/1/18,47.753416,-122.2764483,11:20:45,52:6a:62:d3:d0:ea,47.753416,-122.2764483,11:20:45,4,0,0,301.289,301.289,0,0,-83,-83,wifi
1,3/1/18,47.753416,-122.2764483,11:20:45,5e:40:1d:4c:12:36,47.753416,-122.2764483,11:20:45,4,0,0,301.289,301.289,0,0,-43,-43,wifi
2,3/1/18,47.753416,-122.2764483,11:20:48,dc:bf:e9:24:c3:97,47.753416,-122.2764483,11:20:48,4,0,0,301.289,301.289,0,0,-68,-67,wifi
1,3/1/18,47.753416,-122.2764483,11:20:57,6e:19:d8:fa:34:26,47.753416,-122.2764483,11:20:57,4,0,0,301.289,301.289,0,0,-57,-57,wifi
1,3/1/18,47.753416,-122.2764483,11:20:58,f6:59:e2:9f:e5:9a,47.753416,-122.2764483,11:20:58,4,0,0,301.289,301.289,0,0,-59,-59,wifi
2,3/1/18,47.753416,-122.2764483,11:20:58,6a:74:79:75:9b:30,47.753416,-122.2764483,11:20:58,4,0,0,301.289,301.289,0,0,-40,-39,wifi
3,3/1/18,47.753457,-122.2763673,11:21:01,52:af:ce:e1:33:d0,47.753457,-122.2763673,11:21:01,4,0,0,308.767,308.767,0,0,-47.6667,-45,wifi
1,3/1/18,47.75341517,-122.2765958,11:21:04,7e:64:c2:0c:0d:22,47.75341517,-122.2765958,11:21:04,4,0,0,291.411,291.411,0,0,-45,-45,wifi
1,3/1/18,47.75341517,-122.2765958,11:21:04,36:17:6a:12:a3:e0,47.75341517,-122.2765958,11:21:04,4,0,0,291.411,291.411,0,0,-55,-55,wifi
1,3/1/18,47.75337533,-122.276704,11:21:05,c0:ee:fb:5c:a9:b1,47.75337533,-122.276704,11:21:05,4,0,0,282.171,282.171,0,0,-73,-73,wifi
2,3/1/18,47.7532255,-122.2770778,11:21:08,c6:23:d8:c0:8c:23,47.7532255,-122.2770778,11:21:08,4,0,0,249.617,249.617,0,0,-44,-43,wifi
1,3/1/18,47.75304833,-122.2776527,11:21:12,92:d7:b6:7e:34:b7,47.75304833,-122.2776527,11:21:12,4,11.6574,0,202.293,202.293,0,0,-43,-43,wifi
1,3/1/18,47.75304833,-122.2776527,11:21:12,3a:cb:f3:23:dc:6a,47.75304833,-122.2776527,11:21:12,4,11.6574,0,202.293,202.293,0,0,-59,-59,wifi
1,3/1/18,47.75289667,-122.2780402,11:21:16,42:dc:33:92:37:a7,47.75289667,-122.2780402,11:21:16,4,11.227,0,168.729,168.729,0,0,-57,-57,wifi
2,3/1/18,47.75250033,-122.2791535,11:21:23,e6:69:8b:e8:f2:51,47.75250033,-122.2791535,11:21:23,4,0,0,74.3374,74.3374,0,0,-43,-43,wifi
1,3/1/18,47.75245283,-122.2792903,11:21:24,b6:a6:63:6f:43:6c,47.75245283,-122.2792903,11:21:24,4,0,0,62.7981,62.7981,0,0,-57,-57,wifi
2,3/1/18,47.75245283,-122.2792903,11:21:25,f2:90:64:8d:16:ac,47.75245283,-122.2792903,11:21:25,4,11.1924,0,62.7981,62.7981,0,0,-41,-41,wifi
2,3/1/18,47.7522695,-122.2797768,11:21:28,e2:01:f8:21:77:cc,47.7522695,-122.2797768,11:21:28,4,9.34735,0,21.1077,21.1077,0,0,-42,-41,wifi
2,3/1/18,47.75217917,-122.2800037,11:21:31,5e:77:de:e3:12:16,47.75217917,-122.2800037,11:21:31,4,5.11152,0,3.19034,3.19034,0,0,-45,-45,wifi
2,3/1/18,47.75216883,-122.2800457,11:21:32,2a:c2:1e:3f:ca:94,47.75216883,-122.2800457,11:21:32,4,3.3523,0,3.19848,3.19848,0,0,-41,-39,wifi
1,3/1/18,47.75216367,-122.2800733,11:21:33,06:f6:ce:dc:5a:3e,47.75216367,-122.2800733,11:21:33,4,0,0,4.59972,4.59972,0,0,-51,-51,wifi
1,3/1/18,47.75217417,-122.2800702,11:21:37,2a:2b:fb:fd:69:b1,47.75217417,-122.2800702,11:21:37,4,0,0,3.55384,3.55384,0,0,-47,-47,wifi
1,3/1/18,47.75217417,-122.2800702,11:21:38,f6:6c:fd:1c:88:86,47.75217417,-122.2800702,11:21:38,4,0,0,3.55384,3.55384,0,0,-69,-69,wifi
1,3/1/18,47.75217417,-122.2800702,11:21:41,52:11:f5:f9:38:63,47.75217417,-122.2800702,11:21:41,4,0,0,3.55384,3.55384,0,0,-63,-63,wifi
1,3/1/18,47.75218117,-122.2800422,11:21:44,96:3d:aa:dc:8e:7f,47.75218117,-122.2800422,11:21:44,4,0,0,1.80253,1.80253,0,0,-51,-51,wifi
1,3/1/18,47.7521785,-122.2800603,11:21:47,46:a6:7a:51:88:0e,47.7521785,-122.2800603,11:21:47,4,1.20415,0,2.70035,2.70035,0,0,-41,-41,wifi
2,3/1/18,47.75215267,-122.2802312,11:21:52,3a:df:80:5e:d9:80,47.75215267,-122.2802312,11:21:52,4,0,0,15.3708,15.3708,0,0,-42,-41,wifi
2,3/1/18,47.75214717,-122.2802893,11:21:53,de:05:5f:9c:7f:cc,47.75214717,-122.2802893,11:21:53,4,0,0,19.715,19.715,0,0,-41,-41,wifi
237,3/1/18,47.65493017,-122.3109217,11:50:57,00:18:16:10:16:63,47.75214717,-122.2802893,11:21:53,4,17337.7,5.36789,19.1051,19.715,1744,9.94133,0,0,bluetooth
1,3/1/18,47.75200583,-122.2809492,11:22:01,52:97:a7:73:58:50,47.75200583,-122.2809492,11:22:01,4,7.54719,0,71.6228,71.6228,0,0,-51,-51,wifi
1,3/1/18,47.75200583,-122.2809492,11:22:02,2e:04:d2:b4:a2:6d,47.75200583,-122.2809492,11:22:02,4,8.14483,0,71.6228,71.6228,0,0,-47,-47,wifi
1,3/1/18,47.75118967,-122.2822572,11:22:14,36:19:9f:0a:b5:51,47.75118967,-122.2822572,11:22:14,4,13.0074,0,200.644,200.644,0,0,-55,-55,wifi
1,3/1/18,47.75118967,-122.2822572,11:22:14,26:de:19:39:10:c1,47.75118967,-122.2822572,11:22:14,4,13.0074,0,200.644,200.644,0,0,-49,-49,wifi
2,3/1/18,47.75102033,-122.2824985,11:22:15,16:20:11:3a:ac:01,47.75102033,-122.2824985,11:22:15,4,13.1079,0,226.235,226.235,0,0,-49,-49,wifi
13,3/1/18,47.65370017,-122.3105853,11:50:25,48:4b:aa:a3:b3:d2,47.75068433,-122.2829533,11:22:19,4,16673.9,13.7175,157.887,275.873,1686,9.88964,-54.0769,-47,wifi
1,3/1/18,47.75049517,-122.283178,11:22:21,ca:47:3a:a3:ba:1b,47.75049517,-122.283178,11:22:21,4,0,0,302.117,302.117,0,0,-61,-61,wifi
2,3/1/18,47.750404,-122.2832923,11:22:22,aa:9c:60:51:e1:d1,47.750404,-122.2832923,11:22:22,4,0,0,315.159,315.159,0,0,-56,-49,wifi
1,3/1/18,47.74999433,-122.283729,11:22:26,d6:80:28:e3:db:bb,47.74999433,-122.283729,11:22:26,4,0,0,369.619,369.619,0,0,-69,-69,wifi
1,3/1/18,47.7498805,-122.2838327,11:22:27,ee:c5:f9:f2:b8:de,47.7498805,-122.2838327,11:22:27,4,0,0,383.852,383.852,0,0,-59,-59,wifi
1,3/1/18,47.74846067,-122.2849002,11:22:38,72:50:7d:71:83:3a,47.74846067,-122.2849002,11:22:38,4,0,0,552.773,552.773,0,0,-53,-53,wifi
2,3/1/18,47.74819617,-122.2850685,11:22:40,aa:d6:d1:f1:b6:53,47.74819617,-122.2850685,11:22:40,4,0,0,583.286,583.286,0,0,-55,-49,wifi
2,3/1/18,47.74819617,-122.2850685,11:22:40,0e:5d:2f:7d:02:12,47.74819617,-122.2850685,11:22:40,4,0,0,583.286,583.286,0,0,-45,-45,wifi
1,3/1/18,47.747541,-122.2854478,11:22:45,8e:4f:22:59:97:3d,47.747541,-122.2854478,11:22:45,4,15.5279,0,657.732,657.732,0,0,-41,-41,wifi
1,3/1/18,47.747541,-122.2854478,11:22:45,fa:02:a4:89:cc:17,47.747541,-122.2854478,11:22:45,4,15.5279,0,657.732,657.732,0,0,-51,-51,wifi
1,3/1/18,47.74591583,-122.28615,11:22:57,b2:11:a7:1b:9d:cf,47.74591583,-122.28615,11:22:57,4,0,0,778.417,778.417,0,0,-49,-49,wifi
2,3/1/18,47.74550683,-122.2862427,11:23:00,80:96:b1:15:d6:a8,47.74550683,-122.2862427,11:23:00,4,15.31,0,733.556,733.556,0,0,-69,-69,wifi
1,3/1/18,47.74550683,-122.2862427,11:23:01,ae:6e:2b:fc:70:f6,47.74550683,-122.2862427,11:23:01,4,15.4203,0,733.556,733.556,0,0,-49,-49,wifi
1,3/1/18,47.74508967,-122.2863402,11:23:03,9a:ac:1a:0f:60:5d,47.74508967,-122.2863402,11:23:03,4,0,0,687.868,687.868,0,0,-73,-73,wifi
12,3/1/18,47.71884867,-122.2952517,11:31:39,d0:31:69:3c:7a:d8,47.74480983,-122.2864057,11:23:06,4,4305.8,31.3367,23.9544,657.317,513,8.39338,-49.8333,-41,wifi
1,3/1/18,47.74425517,-122.2865472,11:23:09,3e:74:2e:81:c7:c3,47.74425517,-122.2865472,11:23:09,4,0,0,596.686,596.686,0,0,-47,-47,wifi
1,3/1/18,47.74370533,-122.2866793,11:23:13,7a:a0:4c:cb:80:33,47.74370533,-122.2866793,11:23:13,4,15.2778,0,537.295,537.295,0,0,-47,-47,wifi
2,3/1/18,47.74343633,-122.286745,11:23:16,f2:f5:86:84:e9:e0,47.74357,-122.2867113,11:23:15,4,60.2399,30.1194,508.425,522.786,1,60.2399,-56,-55,wifi
2,3/1/18,47.74330333,-122.286782,11:23:17,12:86:b2:4a:de:66,47.74330333,-122.286782,11:23:17,4,14.9153,0,494.054,494.054,0,0,-47,-45,wifi
2,3/1/18,47.74144433,-122.2881052,11:23:33,24:da:9b:52:2c:f4,47.74330333,-122.286782,11:23:17,4,360.338,14.9153,265.171,494.054,16,22.5211,-77,-73,wifi
3,3/1/18,47.74305033,-122.2868783,11:23:18,0e:ea:49:4f:90:ce,47.74305033,-122.2868783,11:23:18,4,14.1456,0,465.89,465.89,0,0,-42.3333,-41,wifi
3,3/1/18,47.74280833,-122.2870075,11:23:20,ca:1c:57:b8:ce:a5,47.74280833,-122.2870075,11:23:20,4,0,0,437.681,437.681,0,0,-45,-45,wifi
2,3/1/18,47.74234033,-122.2873503,11:23:24,aa:3e:79:66:84:4e,47.74234033,-122.2873503,11:23:24,4,0,0,379.749,379.749,0,0,-41,-41,wifi
2,3/1/18,47.74177867,-122.2878145,11:23:29,5e:c6:7d:68:a0:b5,47.74177867,-122.2878145,11:23:29,4,14.4016,0,308.264,308.264,0,0,-42,-41,wifi
2,3/1/18,47.741113,-122.2884145,11:23:35,32:7b:8b:d3:d2:b9,47.741113,-122.2884145,11:23:35,4,0,0,221.665,221.665,0,0,-47,-41,wifi
3,3/1/18,47.73947967,-122.2898142,11:23:56,00:08:E0:45:F5:2B,47.7409975,-122.2885148,11:23:36,4,285.738,14.9723,11.9233,206.782,20,14.2869,0,0,bluetooth
1,3/1/18,47.74042817,-122.288976,11:23:41,42:38:31:f3:3a:33,47.74042817,-122.288976,11:23:41,4,0,0,134.671,134.671,0,0,-41,-41,wifi
2,3/1/18,47.740222,-122.2891557,11:23:43,6a:bc:96:8b:89:12,47.740222,-122.2891557,11:23:43,4,0,0,108.081,108.081,0,0,-51,-51,wifi
4,3/1/18,47.74012533,-122.2892387,11:23:45,1a:83:0e:35:34:99,47.74012533,-122.2892387,11:23:45,4,12.0488,0,95.661,95.661,0,0,-48.5,-43,wifi
1,3/1/18,47.73986017,-122.2894602,11:23:48,9a:2e:31:48:f5:9a,47.73986017,-122.2894602,11:23:48,4,9.46834,0,61.8299,61.8299,0,0,-49,-49,wifi
1,3/1/18,47.73971933,-122.2895807,11:23:49,8a:3e:6a:db:15:09,47.73971933,-122.2895807,11:23:49,4,8.61125,0,43.7552,43.7552,0,0,-43,-43,wifi
2,3/1/18,47.73971933,-122.2895807,11:23:49,7a:72:e3:93:43:0e,47.73971933,-122.2895807,11:23:49,4,8.61125,0,43.7552,43.7552,0,0,-43,-43,wifi
2,3/1/18,47.739488,-122.2897933,11:23:54,52:ad:4d:04:9e:7b,47.739488,-122.2897933,11:23:54,4,0,0,13.4912,13.4912,0,0,-45,-45,wifi
1,3/1/18,47.73881933,-122.2902463,11:24:12,ba:1f:3a:3d:0f:7a,47.73881933,-122.2902463,11:24:12,4,0,0,68.3522,68.3522,0,0,-57,-57,wifi
2,3/1/18,47.73834983,-122.2906323,11:24:17,c6:f8:f9:06:b8:46,47.73834983,-122.2906323,11:24:17,4,13.0179,0,127.885,127.885,0,0,-44,-43,wifi
2,3/1/18,47.7381475,-122.2907983,11:24:19,46:46:ce:ea:a5:56,47.7381475,-122.2907983,11:24:19,4,12.8853,0,153.568,153.568,0,0,-51,-51,wifi
