detectionNum,distance,speedMax,distanceToEnd,distanceToStart,duration,speedAvg,date,timeEnd,MAC,timeStart,endLat,endLon,startLon,startLat,label,avg_RSSI,max_RSSI
1,0,0,187.949,187.949,0,0,11/4/18,16:57:58,a0:f4:59:74:b7:ae,16:57:58,47.6247,-122.364,47.6247,-122.364,0,-81,-81
1,0,0,187.949,187.949,0,0,11/4/18,16:58:02,7a:b3:62:9e:6b:a6,16:58:02,47.6247,-122.364,47.6247,-122.364,0,-73,-73
1,0,0,187.949,187.949,0,0,11/4/18,16:58:13,56:3a:d7:d3:16:5a,16:58:13,47.6247,-122.364,47.6247,-122.364,0,-41,-41
1,0,0,1.55276,1.55276,0,0,11/4/18,16:59:15,96:81:6e:9e:b2:3a,16:59:15,47.629,-122.371,47.629,-122.371,0,-41,-41
1,0,0,53.7596,53.7596,0,0,11/4/18,17:00:11,f6:8f:62:1d:8d:20,17:00:11,47.6326,-122.376,47.6326,-122.376,0,-39,-39
1,0,0,136.507,136.507,0,0,11/4/18,17:00:19,5e:6c:2f:cf:21:7d,17:00:19,47.6334,-122.376,47.6334,-122.376,0,-67,-67
1,0,0,232.115,232.115,0,0,11/4/18,17:00:36,7e:3c:b0:50:b6:bd,17:00:36,47.6343,-122.376,47.6343,-122.376,0,-71,-71
1,0,0,232.115,232.115,0,0,11/4/18,17:00:37,26:c4:7c:c9:46:92,17:00:37,47.6343,-122.376,47.6343,-122.376,0,-40,-39
1,0,0,10.7126,10.7126,0,0,11/4/18,17:00:50,56:85:05:fb:8f:7c,17:00:50,47.6369,-122.376,47.6369,-122.376,0,-45,-45
1,0,0,10.7006,10.7006,0,0,11/4/18,17:01:02,2c:5d:93:11:98:09,17:01:02,47.6371,-122.376,47.6371,-122.376,0,-79,-79
1,0,0,36.5307,36.5307,0,0,11/4/18,17:01:08,84:18:3a:fc:fe:58,17:01:08,47.6373,-122.376,47.6373,-122.376,0,-65,-65
1,0,0,36.5307,36.5307,0,0,11/4/18,17:01:08,84:18:3a:7c:fe:59,17:01:08,47.6373,-122.376,47.6373,-122.376,0,-63,-63
1,0,0,37.8715,37.8715,0,0,11/4/18,17:01:12,d0:04:01:14:e7:e4,17:01:12,47.6373,-122.376,47.6373,-122.376,0,-51,-51
1,0,0,37.8715,37.8715,0,0,11/4/18,17:01:15,ea:72:3e:19:a1:9e,17:01:15,47.6373,-122.376,47.6373,-122.376,0,-71,-71
1,0,0,56.288,56.288,0,0,11/4/18,17:01:28,84:18:3a:bc:fe:58,17:01:28,47.6375,-122.376,47.6375,-122.376,0,-67,-67
1,0,0,61.9181,61.9181,0,0,11/4/18,17:01:33,b8:27:eb:e3:c8:cd,17:01:33,47.6375,-122.376,47.6375,-122.376,0,-71,-71
1,0,0,236.051,236.051,0,0,11/4/18,17:01:49,ec:f0:0e:0a:a1:a1,17:01:49,47.6391,-122.376,47.6391,-122.376,0,-85,-85
1,0,0,236.051,236.051,0,0,11/4/18,17:01:51,da:a1:19:05:c6:67,17:01:51,47.6391,-122.376,47.6391,-122.376,0,-81.8,-81
1,0,0,490.508,490.508,0,0,11/4/18,17:02:15,d0:04:01:04:f3:49,17:02:15,47.6414,-122.376,47.6414,-122.376,0,-49,-49
1,0,0,686.409,686.409,0,0,11/4/18,17:02:20,be:f3:68:2a:77:2c,17:02:20,47.6431,-122.376,47.6431,-122.376,0,-43,-43
1,0,0,861.668,861.668,0,0,11/4/18,17:02:31,be:b5:d7:a2:38:7c,17:02:31,47.6447,-122.376,47.6447,-122.376,0,-43,-41
6,165.251,17.201,767.624,912.863,26,6.3558,11/4/18,17:03:21,E8:9E:B4:4A:1D:F0,17:02:55,47.6482,-122.376,47.6468,-122.377,0,0,0
1,0,0,912.863,912.863,0,0,11/4/18,17:02:56,ec:fa:bc:93:f3:f6,17:02:56,47.6468,-122.377,47.6468,-122.377,0,-75,-75
1,0,0,896.516,896.516,0,0,11/4/18,17:03:00,d0:04:01:5d:57:09,17:03:00,47.647,-122.377,47.647,-122.377,0,-51,-51
1,0,0,704.15,704.15,0,0,11/4/18,17:03:31,d0:04:01:b1:cd:30,17:03:31,47.649,-122.376,47.649,-122.376,0,-45,-45
1,0,0,677.244,677.244,0,0,11/4/18,17:03:34,8a:85:19:8d:bd:52,17:03:34,47.6493,-122.376,47.6493,-122.376,0,-42.3333,-41
1,0,0,496.639,496.639,0,0,11/4/18,17:04:01,00:26:b4:59:eb:2e,17:04:01,47.6526,-122.376,47.6526,-122.376,0,-81,-81
1,0,0,496.639,496.639,0,0,11/4/18,17:04:04,7e:af:57:fc:43:78,17:04:04,47.6526,-122.376,47.6526,-122.376,0,-71,-71
1,0,0,454.811,454.811,0,0,11/4/18,17:04:13,da:a1:19:a1:df:93,17:04:13,47.6537,-122.376,47.6537,-122.376,0,-75,-75
1,0,0,454.811,454.811,0,0,11/4/18,17:04:16,d0:04:01:2e:e4:d6,17:04:16,47.6537,-122.376,47.6537,-122.376,0,-45,-45
1,0,0,446.001,446.001,0,0,11/4/18,17:04:19,d0:04:01:8a:76:3b,17:04:19,47.6539,-122.376,47.6539,-122.376,0,-47,-47
1,0,0,353.976,353.976,0,0,11/4/18,17:04:52,c6:00:cc:32:9d:40,17:04:52,47.6556,-122.374,47.6556,-122.374,0,-69,-67
1,0,0,279.144,279.144,0,0,11/4/18,17:05:01,da:b6:a2:6e:58:95,17:05:01,47.6554,-122.372,47.6554,-122.372,0,-54,-53
1,0,0,161.64,161.64,0,0,11/4/18,17:05:13,c2:3c:ca:dd:e5:e0,17:05:13,47.6548,-122.371,47.6548,-122.371,0,-38,-35
1,0,0,161.64,161.64,0,0,11/4/18,17:05:24,86:8c:11:29:69:3a,17:05:24,47.6548,-122.371,47.6548,-122.371,0,-42,-41
1,0,0,161.64,161.64,0,0,11/4/18,17:05:25,2e:f2:6a:4f:7f:df,17:05:25,47.6548,-122.371,47.6548,-122.371,0,-41,-41
1,0,0,161.64,161.64,0,0,11/4/18,17:05:27,d0:04:01:66:32:ee,17:05:27,47.6548,-122.371,47.6548,-122.371,0,-47,-47
1,0,0,161.64,161.64,0,0,11/4/18,17:05:29,ce:bd:52:49:94:c3,17:05:29,47.6548,-122.371,47.6548,-122.371,0,-51,-49
1,0,0,161.64,161.64,0,0,11/4/18,17:05:31,d0:04:01:fa:9f:40,17:05:31,47.6548,-122.371,47.6548,-122.371,0,-41,-41
1,0,0,161.64,161.64,0,0,11/4/18,17:05:38,fa:54:8d:35:d7:9e,17:05:38,47.6548,-122.371,47.6548,-122.371,0,-32,-31
1,0,0,93.4398,93.4398,0,0,11/4/18,17:05:47,f4:f5:d8:4f:c6:08,17:05:47,47.6532,-122.369,47.6532,-122.369,0,-73,-73
1,0,0,93.4398,93.4398,0,0,11/4/18,17:05:51,d0:04:01:02:d4:57,17:05:51,47.6532,-122.369,47.6532,-122.369,0,-49,-49
1,0,0,320.775,320.775,0,0,11/4/18,17:06:10,28:18:78:99:48:4b,17:06:10,47.6521,-122.366,47.6521,-122.366,0,-63,-63
1,0,0,320.775,320.775,0,0,11/4/18,17:06:28,c8:e0:eb:35:00:c1,17:06:28,47.6521,-122.366,47.6521,-122.366,0,-65,-65
1,0,0,320.775,320.775,0,0,11/4/18,17:06:31,c8:e0:eb:34:d8:69,17:06:31,47.6521,-122.366,47.6521,-122.366,0,-73,-73
1,0,0,320.775,320.775,0,0,11/4/18,17:06:39,aa:83:66:48:14:03,17:06:39,47.6521,-122.366,47.6521,-122.366,0,-44,-43
1,0,0,69.0155,69.0155,0,0,11/4/18,17:06:42,38:80:df:f4:a8:a4,17:06:42,47.6508,-122.361,47.6508,-122.361,0,-85,-83
1,0,0,62.4031,62.4031,0,0,11/4/18,17:06:45,82:37:fa:da:b5:06,17:06:45,47.6508,-122.361,47.6508,-122.361,0,-33,-33
1,0,0,49.9462,49.9462,0,0,11/4/18,17:06:52,fa:ad:01:e3:63:b7,17:06:52,47.6509,-122.361,47.6509,-122.361,0,-34,-33
1,0,0,49.9462,49.9462,0,0,11/4/18,17:06:52,38:80:df:71:ee:69,17:06:52,47.6509,-122.361,47.6509,-122.361,0,-85,-85
1,0,0,46.499,46.499,0,0,11/4/18,17:06:59,42:a7:fe:80:f8:30,17:06:59,47.6509,-122.361,47.6509,-122.361,0,-45,-45
1,0,0,39.6907,39.6907,0,0,11/4/18,17:07:12,3e:94:50:98:d1:a3,17:07:12,47.6508,-122.361,47.6508,-122.361,0,-47,-47
1,0,0,39.6907,39.6907,0,0,11/4/18,17:07:14,8c:85:90:7a:63:93,17:07:14,47.6508,-122.361,47.6508,-122.361,0,-85,-85
1,0,0,3.07818,3.07818,0,0,11/4/18,17:07:18,f4:8c:50:31:ba:64,17:07:18,47.6507,-122.361,47.6507,-122.361,0,-81,-81
1,0,0,23.0992,23.0992,0,0,11/4/18,17:07:28,02:e1:a9:e0:e2:cf,17:07:28,47.6506,-122.36,47.6506,-122.36,0,-61,-61
1,0,0,23.0992,23.0992,0,0,11/4/18,17:07:28,be:2c:9e:92:c9:58,17:07:28,47.6506,-122.36,47.6506,-122.36,0,-79,-79
1,0,0,23.1046,23.1046,0,0,11/4/18,17:07:37,4e:a3:6d:4b:13:38,17:07:37,47.6507,-122.36,47.6507,-122.36,0,-69,-69
1,0,0,22.9635,22.9635,0,0,11/4/18,17:07:38,e6:bd:e8:b8:cb:c4,17:07:38,47.6507,-122.36,47.6507,-122.36,0,-57,-57
2,0,0,23.1427,23.1427,8,0,11/4/18,17:07:47,de:98:55:a5:f6:b0,17:07:39,47.6507,-122.36,47.6507,-122.36,0,-51.6667,-49
1,0,0,23.1427,23.1427,0,0,11/4/18,17:07:42,da:a1:19:dd:fd:1a,17:07:42,47.6507,-122.36,47.6507,-122.36,0,-43,-43
1,0,0,23.1427,23.1427,0,0,11/4/18,17:07:44,40:49:0f:6e:e6:53,17:07:44,47.6507,-122.36,47.6507,-122.36,0,-75,-75
1,0,0,85.5703,85.5703,0,0,11/4/18,17:07:53,42:f2:ea:47:2d:5a,17:07:53,47.6505,-122.359,47.6505,-122.359,0,-50,-49
1,0,0,85.5703,85.5703,0,0,11/4/18,17:08:06,9a:1f:de:4e:1e:60,17:08:06,47.6505,-122.359,47.6505,-122.359,0,-55,-55
1,0,0,85.5703,85.5703,0,0,11/4/18,17:08:06,dc:0b:34:c5:14:55,17:08:06,47.6505,-122.359,47.6505,-122.359,0,-67,-67
1,0,0,85.5703,85.5703,0,0,11/4/18,17:08:06,ba:f8:57:37:8c:28,17:08:06,47.6505,-122.359,47.6505,-122.359,0,-61,-61
1,0,0,358.024,358.024,0,0,11/4/18,17:08:20,da:a1:19:13:04:99,17:08:20,47.649,-122.356,47.649,-122.356,0,-42,-39
1,0,0,141.214,141.214,0,0,11/4/18,17:08:43,6a:48:6f:1a:45:4d,17:08:43,47.6478,-122.354,47.6478,-122.354,0,-52,-51
1,0,0,4.38943,4.38943,0,0,11/4/18,17:08:51,5a:ce:e4:82:13:fb,17:08:51,47.6471,-122.352,47.6471,-122.352,0,-55,-55
1,0,0,4.38943,4.38943,0,0,11/4/18,17:08:54,16:1b:9a:9e:e0:f6,17:08:54,47.6471,-122.352,47.6471,-122.352,0,-43,-43
1,0,0,4.38943,4.38943,0,0,11/4/18,17:09:03,d0:04:01:bb:14:0d,17:09:03,47.6471,-122.352,47.6471,-122.352,0,-53,-53
1,0,0,4.38943,4.38943,0,0,11/4/18,17:09:04,74:df:bf:5c:49:ab,17:09:04,47.6471,-122.352,47.6471,-122.352,0,-75,-75
1,0,0,4.38943,4.38943,0,0,11/4/18,17:09:04,5a:e8:0f:26:c0:c0,17:09:04,47.6471,-122.352,47.6471,-122.352,0,-35,-35
1,0,0,36.475,36.475,0,0,11/4/18,17:09:07,86:44:af:8a:ea:7a,17:09:07,47.647,-122.352,47.647,-122.352,0,-28,-27
1,0,0,68.8536,68.8536,0,0,11/4/18,17:09:12,56:f6:a9:25:ea:f9,17:09:12,47.6468,-122.351,47.6468,-122.351,0,-33,-33
1,0,0,68.8536,68.8536,0,0,11/4/18,17:09:12,ac:18:26:ff:05:e1,17:09:12,47.6468,-122.351,47.6468,-122.351,0,-83,-83
1,0,0,68.8536,68.8536,0,0,11/4/18,17:09:15,06:0b:9f:c9:11:55,17:09:15,47.6468,-122.351,47.6468,-122.351,0,-37,-37
1,0,0,144.642,144.642,0,0,11/4/18,17:09:22,9a:9e:03:eb:e1:1b,17:09:22,47.6464,-122.35,47.6464,-122.35,0,-51,-51
1,0,0,142.398,142.398,0,0,11/4/18,17:09:23,96:76:58:5d:89:55,17:09:23,47.6465,-122.35,47.6465,-122.35,0,-39,-39
1,0,0,139.367,139.367,0,0,11/4/18,17:09:35,62:ad:39:28:f2:e7,17:09:35,47.6465,-122.35,47.6465,-122.35,0,-61,-61
1,0,0,139.367,139.367,0,0,11/4/18,17:09:36,36:e2:db:2a:86:07,17:09:36,47.6465,-122.35,47.6465,-122.35,0,-32,-31
1,0,0,137.535,137.535,0,0,11/4/18,17:09:42,d6:80:2f:b0:b9:8f,17:09:42,47.6465,-122.35,47.6465,-122.35,0,-49,-49
1,0,0,137.535,137.535,0,0,11/4/18,17:09:45,da:a1:19:f2:41:2e,17:09:45,47.6465,-122.35,47.6465,-122.35,0,-57,-57
1,0,0,137.535,137.535,0,0,11/4/18,17:09:50,da:a1:19:5c:59:6a,17:09:50,47.6465,-122.35,47.6465,-122.35,0,-47,-47
1,0,0,137.535,137.535,0,0,11/4/18,17:09:51,1a:f2:d9:61:5b:7a,17:09:51,47.6465,-122.35,47.6465,-122.35,0,-57,-57
1,0,0,137.535,137.535,0,0,11/4/18,17:09:53,86:7f:cd:36:8a:ca,17:09:53,47.6465,-122.35,47.6465,-122.35,0,-51,-51
2,0,0,137.535,137.535,1,0,11/4/18,17:09:54,72:85:03:00:ac:7c,17:09:53,47.6465,-122.35,47.6465,-122.35,0,-31,-31
1,0,0,137.535,137.535,0,0,11/4/18,17:09:59,da:d8:4f:2a:78:88,17:09:59,47.6465,-122.35,47.6465,-122.35,0,-50,-49
1,0,0,137.535,137.535,0,0,11/4/18,17:10:03,76:07:bb:82:65:95,17:10:03,47.6465,-122.35,47.6465,-122.35,0,-61,-61
1,0,0,137.535,137.535,0,0,11/4/18,17:10:08,c2:da:b4:f3:d4:3b,17:10:08,47.6465,-122.35,47.6465,-122.35,0,-52,-49
1,0,0,137.535,137.535,0,0,11/4/18,17:10:11,52:38:6e:a2:cf:cc,17:10:11,47.6465,-122.35,47.6465,-122.35,0,-33,-33
1,0,0,137.535,137.535,0,0,11/4/18,17:10:23,ce:69:ff:65:d9:2e,17:10:23,47.6465,-122.35,47.6465,-122.35,0,-44,-43
2,0,0,137.535,137.535,5,0,11/4/18,17:10:31,68:72:51:60:63:c4,17:10:26,47.6465,-122.35,47.6465,-122.35,0,-82,-81
1,0,0,137.535,137.535,0,0,11/4/18,17:10:26,3a:69:90:32:60:ba,17:10:26,47.6465,-122.35,47.6465,-122.35,0,-30,-29
1,0,0,199.11,199.11,0,0,11/4/18,17:10:42,5a:8f:79:c7:c6:f5,17:10:42,47.6465,-122.35,47.6465,-122.35,0,-53,-53
1,0,0,208.508,208.508,0,0,11/4/18,17:10:56,52:df:cc:57:95:e3,17:10:56,47.6479,-122.35,47.6479,-122.35,0,-46,-45
1,0,0,208.508,208.508,0,0,11/4/18,17:10:56,a2:d4:1d:32:fd:90,17:10:56,47.6479,-122.35,47.6479,-122.35,0,-27,-27
1,0,0,179.239,179.239,0,0,11/4/18,17:11:00,0a:f2:9a:5b:52:c6,17:11:00,47.6483,-122.35,47.6483,-122.35,0,-41,-41
1,0,0,108.463,108.463,0,0,11/4/18,17:11:08,be:0f:73:b5:78:94,17:11:08,47.6489,-122.35,47.6489,-122.35,0,-35,-35
1,0,0,59.7157,59.7157,0,0,11/4/18,17:11:13,54:8c:a0:22:3c:08,17:11:13,47.6493,-122.35,47.6493,-122.35,0,-83,-83
1,0,0,7.05284,7.05284,0,0,11/4/18,17:11:19,9e:78:cd:09:87:44,17:11:19,47.6498,-122.35,47.6498,-122.35,0,-29,-29
1,0,0,3.61955,3.61955,0,0,11/4/18,17:11:21,7a:ed:3a:30:39:03,17:11:21,47.6498,-122.35,47.6498,-122.35,0,-61,-61
1,0,0,3.61955,3.61955,0,0,11/4/18,17:11:21,ae:d1:07:c2:61:08,17:11:21,47.6498,-122.35,47.6498,-122.35,0,-75,-75
1,0,0,3.61955,3.61955,0,0,11/4/18,17:11:21,be:6e:3f:b6:8f:42,17:11:21,47.6498,-122.35,47.6498,-122.35,0,-79,-79
1,0,0,4.98782,4.98782,0,0,11/4/18,17:11:22,f2:ba:0a:22:c3:a4,17:11:22,47.6499,-122.35,47.6499,-122.35,0,-30,-27
1,0,0,6.5366,6.5366,0,0,11/4/18,17:11:24,ca:da:41:52:f8:55,17:11:24,47.6499,-122.35,47.6499,-122.35,0,-59,-59
1,0,0,6.81528,6.81528,0,0,11/4/18,17:11:26,3e:51:7e:bf:e0:3e,17:11:26,47.6499,-122.35,47.6499,-122.35,0,-69,-69
1,0,0,7.31191,7.31191,0,0,11/4/18,17:11:28,1a:bc:ce:71:21:8c,17:11:28,47.6499,-122.35,47.6499,-122.35,0,-73,-73
1,0,0,7.31191,7.31191,0,0,11/4/18,17:11:28,06:8e:e8:24:da:57,17:11:28,47.6499,-122.35,47.6499,-122.35,0,-51,-51
1,0,0,5.8571,5.8571,0,0,11/4/18,17:11:30,e2:d0:dc:de:38:95,17:11:30,47.6499,-122.35,47.6499,-122.35,0,-35,-35
1,0,0,4.77883,4.77883,0,0,11/4/18,17:11:33,7e:e0:6d:8f:49:dc,17:11:33,47.6499,-122.35,47.6499,-122.35,0,-49,-49
1,0,0,4.77883,4.77883,0,0,11/4/18,17:11:34,e2:e0:51:b0:db:a1,17:11:34,47.6499,-122.35,47.6499,-122.35,0,-71,-71
1,0,0,8.12852,8.12852,0,0,11/4/18,17:11:37,b6:8a:bb:ad:bd:3d,17:11:37,47.6499,-122.35,47.6499,-122.35,0,-49,-49
1,0,0,10.0786,10.0786,0,0,11/4/18,17:11:39,3c:dc:bc:d9:a8:89,17:11:39,47.6499,-122.35,47.6499,-122.35,0,-83,-83
1,0,0,12.4302,12.4302,0,0,11/4/18,17:11:40,22:41:ab:73:e4:12,17:11:40,47.6498,-122.35,47.6498,-122.35,0,-66,-65
1,0,0,14.711,14.711,0,0,11/4/18,17:11:41,da:a1:19:e7:52:29,17:11:41,47.6498,-122.35,47.6498,-122.35,0,-39,-39
1,0,0,14.711,14.711,0,0,11/4/18,17:11:42,52:42:8d:62:47:cc,17:11:42,47.6498,-122.35,47.6498,-122.35,0,-31,-31
1,0,0,18.1175,18.1175,0,0,11/4/18,17:11:48,4a:d2:7a:45:52:0b,17:11:48,47.6498,-122.35,47.6498,-122.35,0,-57,-55
1,0,0,18.1175,18.1175,0,0,11/4/18,17:11:49,dc:74:a8:e4:ac:ef,17:11:49,47.6498,-122.35,47.6498,-122.35,0,-62,-61
1,0,0,20.0311,20.0311,0,0,11/4/18,17:11:51,88:b4:a6:60:a2:0a,17:11:51,47.6498,-122.35,47.6498,-122.35,0,-55,-55
1,0,0,21.6298,21.6298,0,0,11/4/18,17:11:53,be:0d:0d:97:7a:1e,17:11:53,47.6498,-122.35,47.6498,-122.35,0,-45,-45
1,0,0,22.7969,22.7969,0,0,11/4/18,17:11:55,9a:5b:00:e2:32:3e,17:11:55,47.6498,-122.35,47.6498,-122.35,0,-53,-53
1,0,0,24.1411,24.1411,0,0,11/4/18,17:11:57,8a:1e:80:f7:dc:cf,17:11:57,47.6498,-122.35,47.6498,-122.35,0,-55,-55
1,0,0,24.1411,24.1411,0,0,11/4/18,17:11:58,f6:dd:39:ec:02:bc,17:11:58,47.6498,-122.35,47.6498,-122.35,0,-49,-49
1,0,0,25.0706,25.0706,0,0,11/4/18,17:12:00,a2:2e:ad:0e:1a:16,17:12:00,47.6498,-122.35,47.6498,-122.35,0,-61,-61
1,0,0,25.0706,25.0706,0,0,11/4/18,17:12:04,86:aa:d3:96:3f:ad,17:12:04,47.6498,-122.35,47.6498,-122.35,0,-54,-51
1,0,0,23.0609,23.0609,0,0,11/4/18,17:12:08,d6:6c:04:c0:6b:51,17:12:08,47.6498,-122.35,47.6498,-122.35,0,-41,-41
1,0,0,24.7627,24.7627,0,0,11/4/18,17:12:12,22:86:05:86:19:bf,17:12:12,47.6498,-122.35,47.6498,-122.35,0,-59,-59
1,0,0,24.7627,24.7627,0,0,11/4/18,17:12:12,16:87:72:cd:25:97,17:12:12,47.6498,-122.35,47.6498,-122.35,0,-59,-59
1,0,0,25.8935,25.8935,0,0,11/4/18,17:12:16,8a:bf:6e:60:a1:4c,17:12:16,47.6498,-122.35,47.6498,-122.35,0,-60,-59
1,0,0,25.8935,25.8935,0,0,11/4/18,17:12:16,5e:f5:d7:5f:2c:6f,17:12:16,47.6498,-122.35,47.6498,-122.35,0,-43,-43
1,0,0,26.9255,26.9255,0,0,11/4/18,17:12:21,8a:15:64:ab:26:7f,17:12:21,47.6498,-122.35,47.6498,-122.35,0,-87,-87
1,0,0,26.9255,26.9255,0,0,11/4/18,17:12:21,a6:fd:40:0f:8e:48,17:12:21,47.6498,-122.35,47.6498,-122.35,0,-45,-45
1,0,0,26.9255,26.9255,0,0,11/4/18,17:12:22,44:61:32:8f:39:7f,17:12:22,47.6498,-122.35,47.6498,-122.35,0,-83,-83
1,0,0,26.9255,26.9255,0,0,11/4/18,17:12:23,ee:c6:b1:3c:7b:0d,17:12:23,47.6498,-122.35,47.6498,-122.35,0,-65,-65
3,2.32542,0.345219,26.9833,26.9255,8,0.290677,11/4/18,17:12:31,72:1f:85:74:bc:34,17:12:23,47.6498,-122.35,47.6498,-122.35,0,-58,-55
1,0,0,26.9255,26.9255,0,0,11/4/18,17:12:26,1a:fa:8c:9b:c7:73,17:12:26,47.6498,-122.35,47.6498,-122.35,0,-41,-41
1,0,0,25.98,25.98,0,0,11/4/18,17:12:29,4e:e8:0b:6c:60:ee,17:12:29,47.6498,-122.35,47.6498,-122.35,0,-65,-65
1,0,0,25.98,25.98,0,0,11/4/18,17:12:29,ee:2f:fd:72:58:dc,17:12:29,47.6498,-122.35,47.6498,-122.35,0,-44,-43
1,0,0,25.98,25.98,0,0,11/4/18,17:12:29,da:f5:f4:94:e7:3e,17:12:29,47.6498,-122.35,47.6498,-122.35,0,-63,-63
1,0,0,26.9833,26.9833,0,0,11/4/18,17:12:30,da:a1:19:02:91:41,17:12:30,47.6498,-122.35,47.6498,-122.35,0,-41,-41
1,0,0,26.9833,26.9833,0,0,11/4/18,17:12:30,ba:83:9c:f2:26:5d,17:12:30,47.6498,-122.35,47.6498,-122.35,0,-49,-49
1,0,0,28.3608,28.3608,0,0,11/4/18,17:12:33,7e:38:c5:b1:4c:b6,17:12:33,47.6498,-122.35,47.6498,-122.35,0,-61,-59
1,0,0,26.7503,26.7503,0,0,11/4/18,17:12:37,1e:39:24:db:f3:93,17:12:37,47.6499,-122.35,47.6499,-122.35,0,-55,-55
1,0,0,26.7503,26.7503,0,0,11/4/18,17:12:37,16:38:60:9b:93:b0,17:12:37,47.6499,-122.35,47.6499,-122.35,0,-29,-29
1,0,0,26.7503,26.7503,0,0,11/4/18,17:12:37,b6:a7:6c:8b:ae:d8,17:12:37,47.6499,-122.35,47.6499,-122.35,0,-51,-51
1,0,0,26.7503,26.7503,0,0,11/4/18,17:12:39,88:b4:a6:0a:4e:c9,17:12:39,47.6499,-122.35,47.6499,-122.35,0,-37,-37
1,0,0,26.7503,26.7503,0,0,11/4/18,17:12:41,ca:b9:97:b4:18:74,17:12:41,47.6499,-122.35,47.6499,-122.35,0,-32,-31
1,0,0,26.7503,26.7503,0,0,11/4/18,17:12:42,d4:63:c6:5d:2d:e6,17:12:42,47.6499,-122.35,47.6499,-122.35,0,-63,-63
1,0,0,54.1076,54.1076,0,0,11/4/18,17:12:48,96:b7:ba:bf:6a:00,17:12:48,47.6503,-122.35,47.6503,-122.35,0,-43,-43
1,0,0,54.1076,54.1076,0,0,11/4/18,17:12:49,2e:55:ec:c6:f8:27,17:12:49,47.6503,-122.35,47.6503,-122.35,0,-51,-51
1,0,0,54.6093,54.6093,0,0,11/4/18,17:12:51,de:91:35:64:25:1d,17:12:51,47.6503,-122.35,47.6503,-122.35,0,-43,-43
1,0,0,58.265,58.265,0,0,11/4/18,17:12:53,66:79:8b:28:81:6b,17:12:53,47.6504,-122.35,47.6504,-122.35,0,-67,-67
1,0,0,58.265,58.265,0,0,11/4/18,17:12:55,b6:db:9c:3d:e9:0e,17:12:55,47.6504,-122.35,47.6504,-122.35,0,-43,-41
1,0,0,58.265,58.265,0,0,11/4/18,17:12:56,62:06:13:c7:eb:c3,17:12:56,47.6504,-122.35,47.6504,-122.35,0,-45,-45
1,0,0,58.265,58.265,0,0,11/4/18,17:12:57,b6:3e:18:c4:f1:01,17:12:57,47.6504,-122.35,47.6504,-122.35,0,-51,-51
1,0,0,60.9811,60.9811,0,0,11/4/18,17:12:59,56:5b:a9:6e:92:ef,17:12:59,47.6504,-122.35,47.6504,-122.35,0,-41,-41
1,0,0,60.9811,60.9811,0,0,11/4/18,17:13:08,ee:d2:47:41:76:00,17:13:08,47.6504,-122.35,47.6504,-122.35,0,-69,-69
1,0,0,60.9811,60.9811,0,0,11/4/18,17:13:17,e2:76:6b:7c:18:fd,17:13:17,47.6504,-122.35,47.6504,-122.35,0,-46,-45
1,0,0,25.9978,25.9978,0,0,11/4/18,17:13:20,fa:77:68:5d:86:36,17:13:20,47.6501,-122.347,47.6501,-122.347,0,-33,-33
1,0,0,25.9978,25.9978,0,0,11/4/18,17:13:21,ae:bb:0b:99:6d:71,17:13:21,47.6501,-122.347,47.6501,-122.347,0,-53,-53
1,0,0,25.9978,25.9978,0,0,11/4/18,17:13:22,9e:4b:26:e2:1e:34,17:13:22,47.6501,-122.347,47.6501,-122.347,0,-45,-45
1,0,0,25.9978,25.9978,0,0,11/4/18,17:13:23,86:74:7f:36:f9:71,17:13:23,47.6501,-122.347,47.6501,-122.347,0,-63,-63
1,0,0,3.56938,3.56938,0,0,11/4/18,17:13:27,88:b4:a6:e4:ba:fe,17:13:27,47.65,-122.347,47.65,-122.347,0,-45,-45
1,0,0,8.43459,8.43459,0,0,11/4/18,17:13:31,96:1f:63:57:80:0a,17:13:31,47.6501,-122.347,47.6501,-122.347,0,-43,-43
1,0,0,6.83249,6.83249,0,0,11/4/18,17:13:35,16:40:53:e6:f9:f0,17:13:35,47.6501,-122.347,47.6501,-122.347,0,-48,-43
1,0,0,115.443,115.443,0,0,11/4/18,17:13:49,fe:22:0b:19:ab:5f,17:13:49,47.6499,-122.346,47.6499,-122.346,0,-47,-45
1,0,0,173.789,173.789,0,0,11/4/18,17:13:54,4e:8b:be:66:db:ab,17:13:54,47.6498,-122.345,47.6498,-122.345,0,-58,-57
2,9.81345,9.81345,217.064,207.253,1,9.81345,11/4/18,17:13:59,da:49:f6:d7:dd:64,17:13:58,47.6497,-122.344,47.6497,-122.344,0,-55,-55
1,0,0,217.064,217.064,0,0,11/4/18,17:13:59,86:19:70:4f:bf:f9,17:13:59,47.6497,-122.344,47.6497,-122.344,0,-45,-45
1,0,0,254.186,254.186,0,0,11/4/18,17:14:06,b6:d5:ef:c9:b5:ea,17:14:06,47.6496,-122.344,47.6496,-122.344,0,-45,-45
1,0,0,259.634,259.634,0,0,11/4/18,17:14:11,96:88:be:2b:4a:a3,17:14:11,47.6496,-122.344,47.6496,-122.344,0,-45,-43
1,0,0,262.147,262.147,0,0,11/4/18,17:14:13,2a:3f:8c:b1:44:b5,17:14:13,47.6496,-122.344,47.6496,-122.344,0,-61,-61
